,PWSID,PWSName,Size,FacilityID,FacilityName,FacilityWaterType,SamplePointID,SamplePointName,SamplePointType,AssociatedFacilityID,AssociatedSamplePointID,CollectionDate,SampleID,Contaminant,MRL,MethodID,AnalyticalResultsSign,AnalyticalResultValue,SampleEventCode,MonitoringRequirement,Region,State
548,MI0004510,City of Mt. Clemens,L,6530,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,4709,MR1,9/29/14,2031680003,strontium,0.3,EPA 200.8,=,1.9,SE3,AM,5,MI
549,MI0004510,City of Mt. Clemens,L,6530,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,4709,MR1,12/17/14,2045865003,chloromethane,0.2,EPA 524.3,<,,SE4,AM,5,MI
550,MI0004510,City of Mt. Clemens,L,6530,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,4709,MR1,12/17/14,2045865003,molybdenum,1,EPA 200.8,<,,SE4,AM,5,MI
551,MI0004510,City of Mt. Clemens,L,6530,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,4709,MR1,12/17/14,2045865003,bromomethane,0.2,EPA 524.3,<,,SE4,AM,5,MI
552,MI0004510,City of Mt. Clemens,L,6530,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,4709,MR1,12/17/14,2045865003,vanadium,0.2,EPA 200.8,<,,SE4,AM,5,MI
553,MI0004510,City of Mt. Clemens,L,6530,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,4709,MR1,12/17/14,2045865003,"1,1-dichloroethane",0.03,EPA 524.3,<,,SE4,AM,5,MI
554,MI0004510,City of Mt. Clemens,L,6530,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,4709,MR1,12/17/14,2045865003,"1,2,3-trichloropropane",0.03,EPA 524.3,<,,SE4,AM,5,MI
555,MI0004510,City of Mt. Clemens,L,6530,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,4709,MR1,12/17/14,2045865003,Halon 1011,0.06,EPA 524.3,<,,SE4,AM,5,MI
556,MI0004510,City of Mt. Clemens,L,6530,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,4709,MR1,12/17/14,2045865003,chromium-6,0.03,EPA 218.7,=,0.094,SE4,AM,5,MI
557,MI0004510,City of Mt. Clemens,L,6530,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,4709,MR1,12/17/14,2045865003,strontium,0.3,EPA 200.8,=,106,SE4,AM,5,MI
558,MI0004510,City of Mt. Clemens,L,6530,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,4709,MR1,12/17/14,2045865003,chromium,0.2,EPA 200.8,=,0.23,SE4,AM,5,MI
559,MI0004510,City of Mt. Clemens,L,6530,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,4709,MR1,12/17/14,2045865003,cobalt,1,EPA 200.8,<,,SE4,AM,5,MI
560,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,7/29/15,K1508479-001,PFNA,0.02,EPA 537,<,,SE4,AM,5,MI
561,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,7/29/15,K1508479-001,PFHxS,0.03,EPA 537,<,,SE4,AM,5,MI
562,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,4/9/15,2064397003,molybdenum,1,EPA 200.8,=,1.1,SE3,AM,5,MI
563,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,7/29/15,K1508479-001,PFBS,0.09,EPA 537,<,,SE4,AM,5,MI
564,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,4/9/15,2064397003,chlorate,20,EPA 300.1,=,127,SE3,AM,5,MI
565,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,7/29/15,K1508479-001,PFOS,0.04,EPA 537,<,,SE4,AM,5,MI
566,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,7/29/15,K1508479-001,PFOA,0.02,EPA 537,<,,SE4,AM,5,MI
567,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,7/29/15,K1508479-001,PFHpA,0.01,EPA 537,<,,SE4,AM,5,MI
568,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,1/19/15,2050265003,HCFC-22,0.08,EPA 524.3,<,,SE2,AM,5,MI
569,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,1/19/15,2050265003,"1,1-dichloroethane",0.03,EPA 524.3,<,,SE2,AM,5,MI
570,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,1/19/15,2050265003,Halon 1011,0.06,EPA 524.3,<,,SE2,AM,5,MI
571,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,1/19/15,2050265003,"1,2,3-trichloropropane",0.03,EPA 524.3,<,,SE2,AM,5,MI
572,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,4/9/15,2064397003,chromium,0.2,EPA 200.8,=,0.37,SE3,AM,5,MI
573,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,10/9/14,2033814003,"1,1-dichloroethane",0.03,EPA 524.3,<,,SE1,AM,5,MI
574,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,1/19/15,2050265003,bromomethane,0.2,EPA 524.3,<,,SE2,AM,5,MI
575,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,1/19/15,2050265003,chloromethane,0.2,EPA 524.3,<,,SE2,AM,5,MI
576,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,1/19/15,2050265003,"1,3-butadiene",0.1,EPA 524.3,<,,SE2,AM,5,MI
577,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,4/9/15,2064397003,"1,2,3-trichloropropane",0.03,EPA 524.3,<,,SE3,AM,5,MI
578,MI0004570,Muskegon,L,4716,Distribution System,SW,TP100,Distribution Maximum Residence,MR,,,1/19/15,2050265001,vanadium,0.2,EPA 200.8,=,0.26,SE2,AM,5,MI
579,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,1/19/15,2050265003,"1,4-dioxane",0.07,EPA 522,<,,SE2,AM,5,MI
580,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,10/9/14,2033814003,"1,3-butadiene",0.1,EPA 524.3,<,,SE1,AM,5,MI
581,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,10/9/14,2033814003,HCFC-22,0.08,EPA 524.3,<,,SE1,AM,5,MI
582,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,10/9/14,2033814003,cobalt,1,EPA 200.8,<,,SE1,AM,5,MI
583,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,4/9/15,2064397003,HCFC-22,0.08,EPA 524.3,<,,SE3,AM,5,MI
584,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,4/9/15,2064397003,"1,1-dichloroethane",0.03,EPA 524.3,<,,SE3,AM,5,MI
585,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,4/9/15,2064397003,Halon 1011,0.06,EPA 524.3,<,,SE3,AM,5,MI
586,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,4/9/15,2064397003,strontium,0.3,EPA 200.8,=,122,SE3,AM,5,MI
587,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,4/9/15,2064397003,bromomethane,0.2,EPA 524.3,<,,SE3,AM,5,MI
588,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,4/9/15,2064397003,chloromethane,0.2,EPA 524.3,<,,SE3,AM,5,MI
589,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,4/9/15,2064397003,"1,4-dioxane",0.07,EPA 522,<,,SE3,AM,5,MI
590,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,4/9/15,2064397003,vanadium,0.2,EPA 200.8,=,0.23,SE3,AM,5,MI
591,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,4/9/15,2064397003,cobalt,1,EPA 200.8,<,,SE3,AM,5,MI
592,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,4/9/15,2064397003,chromium-6,0.03,EPA 218.7,=,0.22,SE3,AM,5,MI
593,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,4/9/15,2064397003,"1,3-butadiene",0.1,EPA 524.3,<,,SE3,AM,5,MI
594,MI0004570,Muskegon,L,4716,Distribution System,SW,TP100,Distribution Maximum Residence,MR,,,1/19/15,2050265001,chromium-6,0.03,EPA 218.7,=,0.17,SE2,AM,5,MI
595,MI0004570,Muskegon,L,4716,Distribution System,SW,TP100,Distribution Maximum Residence,MR,,,10/9/14,2033814001,chromium,0.2,EPA 200.8,=,0.47,SE1,AM,5,MI
596,MI0004570,Muskegon,L,4716,Distribution System,SW,TP100,Distribution Maximum Residence,MR,,,10/9/14,2033814001,strontium,0.3,EPA 200.8,=,125,SE1,AM,5,MI
597,MI0004570,Muskegon,L,4716,Distribution System,SW,TP100,Distribution Maximum Residence,MR,,,4/9/15,2064397001,chromium-6,0.03,EPA 218.7,=,0.23,SE3,AM,5,MI
598,MI0004570,Muskegon,L,4716,Distribution System,SW,TP100,Distribution Maximum Residence,MR,,,4/9/15,2064397001,vanadium,0.2,EPA 200.8,=,0.24,SE3,AM,5,MI
599,MI0004570,Muskegon,L,4716,Distribution System,SW,TP100,Distribution Maximum Residence,MR,,,4/9/15,2064397001,molybdenum,1,EPA 200.8,=,1,SE3,AM,5,MI
600,MI0004570,Muskegon,L,4716,Distribution System,SW,TP100,Distribution Maximum Residence,MR,,,4/9/15,2064397001,cobalt,1,EPA 200.8,<,,SE3,AM,5,MI
601,MI0004570,Muskegon,L,4716,Distribution System,SW,TP100,Distribution Maximum Residence,MR,,,4/9/15,2064397001,chromium,0.2,EPA 200.8,=,0.44,SE3,AM,5,MI
602,MI0004570,Muskegon,L,4716,Distribution System,SW,TP100,Distribution Maximum Residence,MR,,,4/9/15,2064397001,chlorate,20,EPA 300.1,=,140,SE3,AM,5,MI
603,MI0004570,Muskegon,L,4716,Distribution System,SW,TP100,Distribution Maximum Residence,MR,,,10/9/14,2033814001,molybdenum,1,EPA 200.8,=,1,SE1,AM,5,MI
604,MI0004570,Muskegon,L,4716,Distribution System,SW,TP100,Distribution Maximum Residence,MR,,,1/19/15,2050265001,cobalt,1,EPA 200.8,<,,SE2,AM,5,MI
605,MI0004570,Muskegon,L,4716,Distribution System,SW,TP100,Distribution Maximum Residence,MR,,,1/19/15,2050265001,strontium,0.3,EPA 200.8,=,122,SE2,AM,5,MI
606,MI0004570,Muskegon,L,4716,Distribution System,SW,TP100,Distribution Maximum Residence,MR,,,1/19/15,2050265001,chromium,0.2,EPA 200.8,=,0.41,SE2,AM,5,MI
607,MI0004570,Muskegon,L,4716,Distribution System,SW,TP100,Distribution Maximum Residence,MR,,,1/19/15,2050265001,chlorate,20,EPA 300.1,=,76.6,SE2,AM,5,MI
608,MI0004570,Muskegon,L,4716,Distribution System,SW,TP100,Distribution Maximum Residence,MR,,,1/19/15,2050265001,molybdenum,1,EPA 200.8,=,1.1,SE2,AM,5,MI
609,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,10/9/14,2033814003,bromomethane,0.2,EPA 524.3,<,,SE1,AM,5,MI
610,MI0004570,Muskegon,L,4716,Distribution System,SW,TP100,Distribution Maximum Residence,MR,,,4/9/15,2064397001,strontium,0.3,EPA 200.8,=,123,SE3,AM,5,MI
611,MI0004570,Muskegon,L,4716,Distribution System,SW,TP100,Distribution Maximum Residence,MR,,,7/29/15,2086123001,vanadium,0.2,EPA 200.8,=,0.28,SE4,AM,5,MI
612,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,1/19/15,2050265003,molybdenum,1,EPA 200.8,=,1,SE2,AM,5,MI
613,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,1/19/15,2050265003,cobalt,1,EPA 200.8,<,,SE2,AM,5,MI
614,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,1/19/15,2050265003,chromium-6,0.03,EPA 218.7,=,0.16,SE2,AM,5,MI
615,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,1/19/15,2050265003,strontium,0.3,EPA 200.8,=,126,SE2,AM,5,MI
616,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,1/19/15,2050265003,chromium,0.2,EPA 200.8,=,0.38,SE2,AM,5,MI
617,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,1/19/15,2050265003,chlorate,20,EPA 300.1,=,67.9,SE2,AM,5,MI
618,MI0004570,Muskegon,L,4716,Distribution System,SW,TP100,Distribution Maximum Residence,MR,,,10/9/14,2033814001,chromium-6,0.03,EPA 218.7,=,0.24,SE1,AM,5,MI
619,MI0004570,Muskegon,L,4716,Distribution System,SW,TP100,Distribution Maximum Residence,MR,,,7/29/15,2086123001,chromium,0.2,EPA 200.8,=,0.35,SE4,AM,5,MI
620,MI0004570,Muskegon,L,4716,Distribution System,SW,TP100,Distribution Maximum Residence,MR,,,10/9/14,2033814001,cobalt,1,EPA 200.8,<,,SE1,AM,5,MI
621,MI0004570,Muskegon,L,4716,Distribution System,SW,TP100,Distribution Maximum Residence,MR,,,7/29/15,2086123001,molybdenum,1,EPA 200.8,=,1,SE4,AM,5,MI
622,MI0004570,Muskegon,L,4716,Distribution System,SW,TP100,Distribution Maximum Residence,MR,,,7/29/15,2086123001,chromium-6,0.03,EPA 218.7,=,0.15,SE4,AM,5,MI
623,MI0004570,Muskegon,L,4716,Distribution System,SW,TP100,Distribution Maximum Residence,MR,,,7/29/15,2086123001,strontium,0.3,EPA 200.8,=,124,SE4,AM,5,MI
624,MI0004570,Muskegon,L,4716,Distribution System,SW,TP100,Distribution Maximum Residence,MR,,,7/29/15,2086123001,cobalt,1,EPA 200.8,<,,SE4,AM,5,MI
625,MI0004570,Muskegon,L,4716,Distribution System,SW,TP100,Distribution Maximum Residence,MR,,,10/9/14,2033814001,chlorate,20,EPA 300.1,=,191,SE1,AM,5,MI
626,MI0004570,Muskegon,L,4716,Distribution System,SW,TP100,Distribution Maximum Residence,MR,,,10/9/14,2033814001,vanadium,0.2,EPA 200.8,=,0.28,SE1,AM,5,MI
627,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,1/19/15,2050265003,vanadium,0.2,EPA 200.8,=,0.27,SE2,AM,5,MI
628,MI0004570,Muskegon,L,4716,Distribution System,SW,TP100,Distribution Maximum Residence,MR,,,7/29/15,2086123001,chlorate,20,EPA 300.1,=,222,SE4,AM,5,MI
629,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,7/29/15,2086123003,"1,2,3-trichloropropane",0.03,EPA 524.3,<,,SE4,AM,5,MI
630,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,4/9/15,K1503871-001,PFBS,0.09,EPA 537,<,,SE3,AM,5,MI
631,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,1/19/15,K1500790-001,PFHxS,0.03,EPA 537,<,,SE2,AM,5,MI
632,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,4/9/15,K1503871-001,PFNA,0.02,EPA 537,<,,SE3,AM,5,MI
633,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,1/19/15,K1500790-001,PFHpA,0.01,EPA 537,<,,SE2,AM,5,MI
634,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,4/9/15,K1503871-001,PFOS,0.04,EPA 537,<,,SE3,AM,5,MI
635,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,7/29/15,2086123003,vanadium,0.2,EPA 200.8,=,0.25,SE4,AM,5,MI
636,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,7/29/15,2086123003,molybdenum,1,EPA 200.8,=,1.1,SE4,AM,5,MI
637,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,7/29/15,2086123003,cobalt,1,EPA 200.8,<,,SE4,AM,5,MI
638,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,4/9/15,K1503871-001,PFOA,0.02,EPA 537,<,,SE3,AM,5,MI
639,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,7/29/15,2086123003,bromomethane,0.2,EPA 524.3,<,,SE4,AM,5,MI
640,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,7/29/15,2086123003,Halon 1011,0.06,EPA 524.3,<,,SE4,AM,5,MI
641,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,7/29/15,2086123003,"1,3-butadiene",0.1,EPA 524.3,<,,SE4,AM,5,MI
642,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,7/29/15,2086123003,"1,1-dichloroethane",0.03,EPA 524.3,<,,SE4,AM,5,MI
643,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,7/29/15,2086123003,strontium,0.3,EPA 200.8,=,122,SE4,AM,5,MI
644,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,7/29/15,2086123003,"1,4-dioxane",0.07,EPA 522,<,,SE4,AM,5,MI
645,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,7/29/15,2086123003,chromium-6,0.03,EPA 218.7,<,,SE4,AM,5,MI
646,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,7/29/15,2086123003,chlorate,20,EPA 300.1,=,225,SE4,AM,5,MI
647,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,7/29/15,2086123003,chromium,0.2,EPA 200.8,=,0.35,SE4,AM,5,MI
648,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,10/9/14,2033814003,Halon 1011,0.06,EPA 524.3,<,,SE1,AM,5,MI
649,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,7/29/15,2086123003,chloromethane,0.2,EPA 524.3,<,,SE4,AM,5,MI
650,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,10/9/14,2033814003,strontium,0.3,EPA 200.8,=,127,SE1,AM,5,MI
651,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,7/29/15,2086123003,HCFC-22,0.08,EPA 524.3,<,,SE4,AM,5,MI
652,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,4/9/15,K1503871-001,PFHxS,0.03,EPA 537,<,,SE3,AM,5,MI
653,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,10/9/14,2033814003,"1,2,3-trichloropropane",0.03,EPA 524.3,<,,SE1,AM,5,MI
654,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,10/9/14,2033814003,chloromethane,0.2,EPA 524.3,<,,SE1,AM,5,MI
655,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,10/9/14,2033814003,"1,4-dioxane",0.07,EPA 522,<,,SE1,AM,5,MI
656,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,10/9/14,2033814003,chromium-6,0.03,EPA 218.7,=,0.22,SE1,AM,5,MI
657,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,10/9/14,2033814003,chromium,0.2,EPA 200.8,=,0.43,SE1,AM,5,MI
658,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,10/9/14,2033814003,chlorate,20,EPA 300.1,=,192,SE1,AM,5,MI
659,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,10/9/14,2033814003,vanadium,0.2,EPA 200.8,=,0.26,SE1,AM,5,MI
660,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,10/9/14,K1411327-001,PFOA,0.02,EPA 537,<,,SE1,AM,5,MI
661,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,1/19/15,K1500790-001,PFNA,0.02,EPA 537,<,,SE2,AM,5,MI
662,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,1/19/15,K1500790-001,PFBS,0.09,EPA 537,<,,SE2,AM,5,MI
663,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,10/9/14,2033814003,molybdenum,1,EPA 200.8,=,1,SE1,AM,5,MI
664,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,4/9/15,K1503871-001,PFHpA,0.01,EPA 537,<,,SE3,AM,5,MI
665,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,10/9/14,K1411327-001,PFOS,0.04,EPA 537,<,,SE1,AM,5,MI
666,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,1/19/15,K1500790-001,PFOS,0.04,EPA 537,<,,SE2,AM,5,MI
667,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,1/19/15,K1500790-001,PFOA,0.02,EPA 537,<,,SE2,AM,5,MI
668,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,10/9/14,K1411327-001,PFNA,0.02,EPA 537,<,,SE1,AM,5,MI
669,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,10/9/14,K1411327-001,PFHpA,0.01,EPA 537,<,,SE1,AM,5,MI
670,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,10/9/14,K1411327-001,PFHxS,0.03,EPA 537,<,,SE1,AM,5,MI
671,MI0004570,Muskegon,L,6030,Treatment Plant,SW,E001,Treatment Plant Tap,EP,4716,TP100,10/9/14,K1411327-001,PFBS,0.09,EPA 537,<,,SE1,AM,5,MI
672,MI0004580,Muskegon Heights,L,6034,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,4717,MR1,4/15/15,35184105001AM,"1,4-dioxane",0.07,EPA 522,<,,SE4,AM,5,MI
673,MI0004580,Muskegon Heights,L,6034,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,4717,MR1,4/15/15,35184105001AM,bromomethane,0.2,EPA 524.3,<,,SE4,AM,5,MI
674,MI0004580,Muskegon Heights,L,6034,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,4717,MR1,4/15/15,35184105001AM,"1,1-dichloroethane",0.03,EPA 524.3,<,,SE4,AM,5,MI
675,MI0004580,Muskegon Heights,L,6034,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,4717,MR1,4/15/15,35184105001AM,"1,2,3-trichloropropane",0.03,EPA 524.3,<,,SE4,AM,5,MI
676,MI0004580,Muskegon Heights,L,6034,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,4717,MR1,4/15/15,35184105001AM,Halon 1011,0.06,EPA 524.3,<,,SE4,AM,5,MI
677,MI0004580,Muskegon Heights,L,6034,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,4717,MR1,4/15/15,35184105001AM,PFBS,0.09,EPA 537,<,,SE4,AM,5,MI
678,MI0004580,Muskegon Heights,L,6034,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,4717,MR1,4/15/15,35184105001AM,chloromethane,0.2,EPA 524.3,<,,SE4,AM,5,MI
679,MI0004580,Muskegon Heights,L,6034,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,4717,MR1,4/15/15,35184105001AM,PFOS,0.04,EPA 537,<,,SE4,AM,5,MI
680,MI0004580,Muskegon Heights,L,6034,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,4717,MR1,4/15/15,35184105001AM,HCFC-22,0.08,EPA 524.3,<,,SE4,AM,5,MI
681,MI0004580,Muskegon Heights,L,6034,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,4717,MR1,4/15/15,35184105001AM,vanadium,0.2,EPA 200.8,<,,SE4,AM,5,MI
682,MI0004580,Muskegon Heights,L,6034,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,4717,MR1,4/15/15,35184105001AM,chromium-6,0.03,EPA 218.7,=,0.16,SE4,AM,5,MI
683,MI0004580,Muskegon Heights,L,6034,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,4717,MR1,10/22/14,35160676001AM,"1,2,3-trichloropropane",0.03,EPA 524.3,<,,SE2,AM,5,MI
684,MI0004580,Muskegon Heights,L,6034,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,4717,MR1,10/22/14,35160676001AM,HCFC-22,0.08,EPA 524.3,<,,SE2,AM,5,MI
685,MI0004580,Muskegon Heights,L,6034,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,4717,MR1,4/15/15,35184105001AM,"1,3-butadiene",0.1,EPA 524.3,<,,SE4,AM,5,MI
686,MI0004580,Muskegon Heights,L,6034,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,4717,MR1,10/22/14,35160676001AM,Halon 1011,0.06,EPA 524.3,<,,SE2,AM,5,MI
